redgauntlet;by;sir;
and;i;thank;
i;thank;you;
thank;you;said;
you;said;the;
said;the;father;
the;father;throwing;
father;throwing;much;
throwing;much;dignity;
much;dignity;into;
dignity;into;the;
into;the;expression;
the;expression;of;
expression;of;obligation;
of;obligation;which;
obligation;which;he;
which;he;meant;
he;meant;to;
meant;to;convey;
to;convey;the;
convey;the;time;
the;time;may;
time;may;perhaps;
may;perhaps;come;
perhaps;come;when;
come;when;you;
when;you;will;
you;will;learn;
will;learn;what;
learn;what;it;
what;it;is;
it;is;to;
is;to;have;
to;have;obliged;
have;obliged;one;
obliged;one;of;
one;of;my;
of;my;condition;
my;condition;as;
condition;as;to;
as;to;the;
to;the;lady;
the;lady;she;
lady;she;has;
she;has;the;
has;the;highest;
the;highest;merit;
highest;merit;and;
merit;and;nothing;
and;nothing;can;
nothing;can;be;
can;be;said;
be;said;of;
said;of;her;
of;her;justly;
her;justly;which;
justly;which;would;
which;would;not;
would;not;redound;
not;redound;to;
redound;to;her;
to;her;praise;
her;praise;nevertheless--in;
praise;nevertheless--in;short;
nevertheless--in;short;sir;
short;sir;we;
sir;we;wander;
we;wander;at;
wander;at;present;
at;present;as;
present;as;in;
as;in;a;
in;a;morning;
a;morning;mist--the;
morning;mist--the;sun;
mist--the;sun;will;
sun;will;i;
will;i;trust;
i;trust;soon;
trust;soon;rise;
soon;rise;and;
rise;and;dispel;
and;dispel;it;
dispel;it;when;
it;when;all;
when;all;that;
all;that;now;
that;now;seems;
now;seems;mysterious;
seems;mysterious;will;
mysterious;will;be;
will;be;fully;
be;fully;revealed--or;
fully;revealed--or;it;
revealed--or;it;will;
it;will;sink;
will;sink;into;
sink;into;rain;
into;rain;he;
rain;he;added;
he;added;in;
added;in;a;
in;a;solemn;
a;solemn;tone;
solemn;tone;and;
tone;and;then;
and;then;explanation;
then;explanation;will;
explanation;will;be;
will;be;of;
be;of;little;
of;little;consequence;
little;consequence;adieu;
consequence;adieu;sir;
adieu;sir;i;
sir;i;wish;
i;wish;you;
wish;you;well;
you;well;he;
well;he;made;
he;made;a;
made;a;graceful;
a;graceful;obeisance;
graceful;obeisance;and;
obeisance;and;vanished;
and;vanished;through;
vanished;through;the;
through;the;same;
the;same;side-door;
same;side-door;by;
side-door;by;which;
by;which;the;
which;the;lady;
the;lady;had;
lady;had;entered;
had;entered;and;
entered;and;alan;
and;alan;thought;
alan;thought;he;
thought;he;heard;
he;heard;their;
heard;their;voices;
their;voices;high;
voices;high;in;
high;in;dispute;
in;dispute;in;
dispute;in;the;
in;the;adjoining;
the;adjoining;apartment;
adjoining;apartment;presently;
apartment;presently;afterwards;
presently;afterwards;ambrose;
afterwards;ambrose;entered;
ambrose;entered;and;
entered;and;told;
and;told;him;
told;him;that;
him;that;a;
that;a;horse;
a;horse;and;
horse;and;guide;
and;guide;waited;
guide;waited;him;
waited;him;beneath;
him;beneath;the;
beneath;the;terrace;
the;terrace;the;
terrace;the;good;
the;good;father;
good;father;buonaventure;
father;buonaventure;added;
buonaventure;added;the;
added;the;butler;
the;butler;has;
butler;has;been;
has;been;graciously;
been;graciously;pleased;
graciously;pleased;to;
pleased;to;consider;
to;consider;your;
consider;your;situation;
your;situation;and;
situation;and;desired;
and;desired;me;
desired;me;to;
me;to;inquire;
to;inquire;whether;
inquire;whether;you;
whether;you;have;
you;have;any;
have;any;occasion;
any;occasion;for;
occasion;for;a;
for;a;supply;
a;supply;of;
supply;of;money;
of;money;make;
money;make;my;
make;my;respects;
my;respects;to;
respects;to;his;
to;his;reverence;
his;reverence;answered;
reverence;answered;fairford;
answered;fairford;and;
fairford;and;assure;
and;assure;him;
assure;him;i;
him;i;am;
i;am;provided;
am;provided;in;
provided;in;that;
in;that;particular;
that;particular;i;
particular;i;beg;
i;beg;you;
beg;you;also;
you;also;to;
also;to;make;
to;make;my;
make;my;acknowledgements;
my;acknowledgements;to;
acknowledgements;to;the;
to;the;misses;
the;misses;arthuret;
misses;arthuret;and;
arthuret;and;assure;
and;assure;them;
assure;them;that;
them;that;their;
that;their;kind;
their;kind;hospitality;
kind;hospitality;to;
hospitality;to;which;
to;which;i;
which;i;probably;
i;probably;owe;
probably;owe;my;
owe;my;life;
my;life;shall;
life;shall;be;
shall;be;remembered;
be;remembered;with;
remembered;with;gratitude;
with;gratitude;as;
gratitude;as;long;
as;long;as;
long;as;that;
as;that;life;
that;life;lasts;
life;lasts;you;
lasts;you;yourself;
you;yourself;mr;
yourself;mr;ambrose;
mr;ambrose;must;
ambrose;must;accept;
must;accept;of;
accept;of;my;
of;my;kindest;
my;kindest;thanks;
kindest;thanks;for;
thanks;for;your;
for;your;skill;
your;skill;and;
skill;and;attention;
and;attention;mid;
attention;mid;these;
mid;these;acknowledgements;
these;acknowledgements;they;
acknowledgements;they;left;
they;left;the;
left;the;house;
the;house;descended;
house;descended;the;
descended;the;terrace;
the;terrace;and;
terrace;and;reached;
and;reached;the;
reached;the;spot;
the;spot;where;
spot;where;the;
where;the;gardener;
the;gardener;fairfords;
gardener;fairfords;old;
fairfords;old;acquaintance;
old;acquaintance;waited;
acquaintance;waited;for;
waited;for;him;
for;him;mounted;
him;mounted;upon;
mounted;upon;one;
upon;one;horse;
one;horse;and;
horse;and;leading;
and;leading;another;
leading;another;bidding;
another;bidding;adieu;
bidding;adieu;to;
adieu;to;ambrose;
to;ambrose;our;
ambrose;our;young;
our;young;lawyer;
young;lawyer;mounted;
lawyer;mounted;and;
mounted;and;rode;
and;rode;down;
rode;down;the;
down;the;avenue;
the;avenue;often;
avenue;often;looking;
often;looking;back;
looking;back;to;
back;to;the;
to;the;melancholy;
the;melancholy;and;
melancholy;and;neglected;
and;neglected;dwelling;
neglected;dwelling;in;
dwelling;in;which;
in;which;he;
which;he;had;
he;had;witnessed;
had;witnessed;such;
witnessed;such;strange;
such;strange;scenes;
strange;scenes;and;
scenes;and;musing;
and;musing;upon;
musing;upon;the;
upon;the;character;
the;character;of;
character;of;its;
of;its;mysterious;
its;mysterious;inmates;
mysterious;inmates;especially;
inmates;especially;the;
especially;the;noble;
the;noble;and;
noble;and;almost;
and;almost;regal-seeming;
almost;regal-seeming;priest;
regal-seeming;priest;and;
priest;and;the;
and;the;beautiful;
the;beautiful;but;
beautiful;but;capricious;
but;capricious;dame;
capricious;dame;who;
dame;who;if;
who;if;she;
if;she;was;
she;was;really;
was;really;father;
really;father;buonaventures;
father;buonaventures;penitent;
buonaventures;penitent;seemed;
penitent;seemed;less;
seemed;less;docile;
less;docile;to;
docile;to;the;
to;the;authority;
the;authority;of;
authority;of;the;
of;the;church;
the;church;than;
church;than;as;
than;as;alan;
as;alan;conceived;
alan;conceived;the;
conceived;the;catholic;
the;catholic;discipline;
catholic;discipline;permitted;
discipline;permitted;he;
permitted;he;could;
he;could;not;
could;not;indeed;
not;indeed;help;
indeed;help;being;
help;being;sensible;
being;sensible;that;
sensible;that;the;
that;the;whole;
the;whole;deportment;
whole;deportment;of;
deportment;of;these;
of;these;persons;
these;persons;differed;
persons;differed;much;
differed;much;from;
much;from;his;
from;his;preconceived;
his;preconceived;notions;
preconceived;notions;of;
notions;of;a;
of;a;priest;
a;priest;and;
priest;and;devotee;
and;devotee;father;
devotee;father;buonaventure;
father;buonaventure;in;
buonaventure;in;particular;
in;particular;had;
particular;had;more;
had;more;natural;
more;natural;dignify;
natural;dignify;and;
dignify;and;less;
and;less;art;
less;art;and;
art;and;affectation;
and;affectation;in;
affectation;in;his;
in;his;manner;
his;manner;than;
manner;than;accorded;
than;accorded;with;
accorded;with;the;
with;the;idea;
the;idea;which;
idea;which;calvinists;
which;calvinists;were;
calvinists;were;taught;
were;taught;to;
taught;to;entertain;
to;entertain;of;
entertain;of;that;
of;that;wily;
that;wily;and;
wily;and;formidable;
and;formidable;person;
formidable;person;a;
person;a;jesuitical;
a;jesuitical;missionary;
jesuitical;missionary;while;
missionary;while;reflecting;
while;reflecting;on;
reflecting;on;these;
on;these;things;
these;things;he;
things;he;looked;
he;looked;back;
looked;back;so;
back;so;frequently;
so;frequently;at;
frequently;at;the;
at;the;house;
the;house;that;
house;that;dick;
that;dick;gardener;
dick;gardener;a;
gardener;a;forward;
a;forward;talkative;
forward;talkative;fellow;
talkative;fellow;who;
fellow;who;began;
who;began;to;
began;to;tire;
to;tire;of;
tire;of;silence;
of;silence;at;
silence;at;length;
at;length;said;
length;said;to;
said;to;him;
to;him;i;
him;i;think;
i;think;you;
think;you;will;
you;will;know;
will;know;fairladies;
know;fairladies;when;
fairladies;when;you;
when;you;see;
you;see;it;
see;it;again;
it;again;sir;
again;sir;i;
sir;i;dare;
i;dare;say;
dare;say;i;
say;i;shall;
i;shall;richard;
shall;richard;answered;
richard;answered;fairford;
answered;fairford;good-humouredly;
fairford;good-humouredly;i;
good-humouredly;i;wish;
i;wish;i;
wish;i;knew;
i;knew;as;
knew;as;well;
as;well;where;
well;where;i;
where;i;am;
i;am;to;
am;to;go;
to;go;next;
go;next;but;
next;but;you;
but;you;can;
you;can;tell;
can;tell;me;
tell;me;perhaps;
me;perhaps;your;
perhaps;your;worship;
your;worship;should;
worship;should;know;
should;know;better;
know;better;than;
better;than;i;
than;i;said;
i;said;dick;
said;dick;gardener;
dick;gardener;nevertheless;
gardener;nevertheless;i;
nevertheless;i;have;
i;have;a;
have;a;notion;
a;notion;you;
notion;you;are;
you;are;going;
are;going;where;
going;where;all;
where;all;you;
all;you;scotsmen;
you;scotsmen;should;
scotsmen;should;be;
should;be;sent;
be;sent;whether;
sent;whether;you;
whether;you;will;
you;will;or;
will;or;no;
or;no;not;
no;not;to;
not;to;the;
to;the;devil;
the;devil;i;
devil;i;hope;
i;hope;good;
hope;good;dick;
good;dick;said;
dick;said;fairford;
said;fairford;why;
fairford;why;no;
why;no;that;
no;that;is;
that;is;a;
is;a;road;
a;road;which;
road;which;you;
which;you;may;
you;may;travel;
may;travel;as;
travel;as;heretics;
as;heretics;but;
heretics;but;as;
but;as;scotsmen;
as;scotsmen;i;
scotsmen;i;would;
i;would;only;
would;only;send;
only;send;you;
send;you;three-fourths;
you;three-fourths;of;
three-fourths;of;the;
of;the;way--and;
the;way--and;that;
way--and;that;is;
that;is;back;
is;back;to;
back;to;scotland;
to;scotland;again--always;
scotland;again--always;craving;
again--always;craving;your;
craving;your;honours;
your;honours;pardon;
honours;pardon;does;
pardon;does;our;
does;our;journey;
our;journey;lie;
journey;lie;that;
lie;that;way;
that;way;said;
way;said;fairford;
said;fairford;as;
fairford;as;far;
as;far;as;
far;as;the;
as;the;waterside;
the;waterside;said;
waterside;said;richard;
said;richard;i;
richard;i;am;
i;am;to;
am;to;carry;
to;carry;you;
carry;you;to;
you;to;old;
to;old;father;
old;father;crackenthorps;
father;crackenthorps;and;
crackenthorps;and;then;
and;then;you;
then;you;are;
you;are;within;
are;within;a;
within;a;spit;
a;spit;and;
spit;and;a;
and;a;stride;
a;stride;of;
stride;of;scotland;
of;scotland;as;
scotland;as;the;
as;the;saying;
the;saying;is;
saying;is;but;
is;but;mayhap;
but;mayhap;you;
mayhap;you;may;
you;may;think;
may;think;twice;
think;twice;of;
twice;of;going;
of;going;thither;
going;thither;for;
thither;for;all;
for;all;that;
all;that;for;
that;for;old;
for;old;england;
old;england;is;
england;is;fat;
is;fat;feeding-ground;
fat;feeding-ground;for;
feeding-ground;for;north-country;
for;north-country;cattle;
north-country;cattle;chapter;
cattle;chapter;xvii;
chapter;xvii;narrative;
xvii;narrative;of;
narrative;of;darsie;
of;darsie;latimer;
darsie;latimer;our;
latimer;our;history;
our;history;must;
history;must;now;
must;now;as;
now;as;the;
as;the;old;
the;old;romancers;
old;romancers;wont;
romancers;wont;to;
wont;to;say;
to;say;leave;
say;leave;to;
leave;to;tell;
to;tell;of;
tell;of;the;
of;the;quest;
the;quest;of;
quest;of;alan;
of;alan;fairford;
alan;fairford;and;
fairford;and;instruct;
and;instruct;our;
instruct;our;readers;
our;readers;of;
readers;of;the;
of;the;adventures;
the;adventures;which;
adventures;which;befell;
which;befell;darsie;
befell;darsie;latimer;
darsie;latimer;left;
latimer;left;as;
left;as;he;
as;he;was;
he;was;in;
was;in;the;
in;the;precarious;
the;precarious;custody;
precarious;custody;of;
custody;of;his;
of;his;self-named;
his;self-named;tutor;
self-named;tutor;the;
tutor;the;laird;
the;laird;of;
laird;of;the;
of;the;lochs;
the;lochs;of;
lochs;of;solway;
of;solway;to;
solway;to;whose;
to;whose;arbitrary;
whose;arbitrary;pleasure;
arbitrary;pleasure;he;
pleasure;he;found;
he;found;it;
found;it;necessary;
it;necessary;for;
necessary;for;the;
for;the;present;
the;present;to;
present;to;conform;
to;conform;himself;
conform;himself;in;
himself;in;consequence;
in;consequence;of;
consequence;of;this;
of;this;prudent;
this;prudent;resolution;
prudent;resolution;and;
resolution;and;although;
and;although;he;
although;he;did;
he;did;not;
did;not;assume;
not;assume;such;
assume;such;a;
such;a;disguise;
a;disguise;without;
disguise;without;some;
without;some;sensations;
some;sensations;of;
sensations;of;shame;
of;shame;and;
shame;and;degradation;
and;degradation;darsie;
degradation;darsie;permitted;
darsie;permitted;cristal;
permitted;cristal;nixon;
cristal;nixon;to;
nixon;to;place;
to;place;over;
place;over;his;
over;his;face;
his;face;and;
face;and;secure;
and;secure;by;
secure;by;a;
by;a;string;
a;string;one;
string;one;of;
one;of;those;
of;those;silk;
those;silk;masks;
silk;masks;which;
masks;which;ladies;
which;ladies;frequently;
ladies;frequently;wore;
frequently;wore;to;
wore;to;preserve;
to;preserve;their;
preserve;their;complexions;
their;complexions;when;
complexions;when;exposed;
when;exposed;to;
exposed;to;the;
to;the;air;
the;air;during;
air;during;long;
during;long;journeys;
long;journeys;on;
journeys;on;horseback;
on;horseback;he;
horseback;he;remonstrated;
he;remonstrated;somewhat;
remonstrated;somewhat;more;
somewhat;more;vehemently;
more;vehemently;against;
vehemently;against;the;
against;the;long;
the;long;riding-skirt;
long;riding-skirt;which;
riding-skirt;which;converted;
which;converted;his;
converted;his;person;
his;person;from;
person;from;the;
from;the;waist;
the;waist;into;
waist;into;the;
into;the;female;
the;female;guise;
female;guise;but;
guise;but;was;
but;was;obliged;
was;obliged;to;
obliged;to;concede;
to;concede;this;
concede;this;point;
this;point;also;
point;also;the;
also;the;metamorphosis;
the;metamorphosis;was;
metamorphosis;was;then;
was;then;complete;
then;complete;for;
complete;for;the;
for;the;fair;
the;fair;reader;
fair;reader;must;
reader;must;be;
must;be;informed;
be;informed;that;
informed;that;in;
that;in;those;
in;those;rude;
those;rude;times;
rude;times;the;
times;the;ladies;
the;ladies;when;
ladies;when;they;
when;they;honoured;
they;honoured;the;
honoured;the;masculine;
the;masculine;dress;
masculine;dress;by;
dress;by;assuming;
by;assuming;any;
assuming;any;part;
any;part;of;
part;of;it;
of;it;wore;
it;wore;just;
wore;just;such;
just;such;hats;
such;hats;coats;
hats;coats;and;
coats;and;waistcoats;
and;waistcoats;as;
waistcoats;as;the;
as;the;male;
the;male;animals;
male;animals;themselves;
animals;themselves;made;
themselves;made;use;
made;use;of;
use;of;and;
of;and;had;
and;had;no;
had;no;notion;
no;notion;of;
notion;of;the;
of;the;elegant;
the;elegant;compromise;
elegant;compromise;betwixt;
compromise;betwixt;male;
betwixt;male;and;
male;and;female;
and;female;attire;
female;attire;which;
attire;which;has;
which;has;now;
has;now;acquired;
now;acquired;par;
acquired;par;excellence;
par;excellence;the;
excellence;the;name;
the;name;of;
name;of;a;
of;a;habit;
a;habit;trolloping;
habit;trolloping;things;
trolloping;things;our;
things;our;mothers;
our;mothers;must;
mothers;must;have;
must;have;looked;
have;looked;with;
looked;with;long;
with;long;square-cut;
long;square-cut;coats;
square-cut;coats;lacking;
coats;lacking;collars;
lacking;collars;and;
collars;and;with;
and;with;waistcoats;
with;waistcoats;plentifully;
waistcoats;plentifully;supplied;
plentifully;supplied;with;
supplied;with;a;
with;a;length;
a;length;of;
length;of;pocket;
of;pocket;which;
pocket;which;hung;
which;hung;far;
hung;far;downwards;
far;downwards;from;
downwards;from;the;
from;the;middle;
the;middle;but;
middle;but;then;
but;then;they;
then;they;had;
they;had;some;
had;some;advantage;
some;advantage;from;
advantage;from;the;
from;the;splendid;
the;splendid;colours;
splendid;colours;lace;
colours;lace;and;
lace;and;gay;
and;gay;embroidery;
gay;embroidery;which;
embroidery;which;masculine;
which;masculine;attire;
masculine;attire;then;
attire;then;exhibited;
then;exhibited;and;
exhibited;and;as;
and;as;happens;
as;happens;in;
happens;in;many;
in;many;similar;
many;similar;instances;
similar;instances;the;
instances;the;finery;
the;finery;of;
finery;of;the;
of;the;materials;
the;materials;made;
